,IMUx,IMUy,IMUvx,IMUvy,dt
266,-0.34438672192915076,-0.024084544721389767,0.01291324757039547,-0.0029536904767155647,9.059906005859375e-05
267,-0.344140132876507,-0.02414426332057551,0.01812218688428402,-0.004388806410133839,8.058547973632812e-05
268,-0.3439047847767669,-0.024202695762064907,0.022183502092957497,-0.005507740192115307,6.937980651855469e-05
269,-0.34327853838191746,-0.024202695762064907,0.03642231039702892,0.0,8.7738037109375e-05
270,-0.34279876531313747,-0.024202695762064907,0.04521038196980953,0.0,6.699562072753906e-05
271,-0.34203677601099436,-0.024202695762064907,0.05639893375337124,0.0,9.894371032714844e-05
272,-0.34075712535592295,-0.024231712061444144,0.08529182337224483,-0.0019340068101882935,7.867813110351562e-05
273,-0.33937898343875017,-0.024276457729038636,0.10952396225184202,-0.00355603639036417,7.200241088867188e-05
274,-0.3380018501967361,-0.02432862719115292,0.12993466202169657,-0.004922269843518734,6.723403930664062e-05
275,-0.33596084847418584,-0.02441561591102026,0.15525175351649523,-0.006616923026740551,6.890296936035156e-05
276,-0.33266260315222906,-0.02461307135436619,0.19302947726100683,-0.011556060053408146,0.00011730194091796875
277,-0.3300915996128928,-0.024788588472827833,0.21898686978965998,-0.014949782751500607,0.0001308917999267578
278,-0.3256496884523885,-0.025133034707911506,0.2571741724386811,-0.019942468963563442,0.00011706352233886719
279,-0.32247299229118265,-0.025394287767402268,0.2820736179128289,-0.02319787349551916,9.417533874511719e-05
280,-0.3170279197476078,-0.025852672725331205,0.32256104331463575,-0.027154299430549145,0.00010085105895996094
281,-0.31324678251802696,-0.026174802008338993,0.34857768658548594,-0.02969664242118597,7.772445678710938e-05
282,-0.30855674157184576,-0.02657898162060368,0.3783118100836873,-0.03260225709527731,7.534027099609375e-05
283,-0.3025154526898788,-0.02709372128252019,0.4122039647772908,-0.03512126859277487,7.390975952148438e-05
284,-0.29740160080913625,-0.027526028146267922,0.43913376051932573,-0.03712280746549368,6.985664367675781e-05
285,-0.2915035448532033,-0.028020882219926158,0.4682612093165517,-0.03928768541663885,7.081031799316406e-05
286,-0.2856748633019517,-0.028506850770131376,0.49546557385474443,-0.04130963142961264,7.176399230957031e-05
287,-0.2801705756306563,-0.028963427189899527,0.5199463041499257,-0.043129145167768,6.628036499023438e-05
288,-0.2710302483426541,-0.028963427189899527,0.5563953863456845,0.0,6.890296936035156e-05
289,-0.2648776369412369,-0.028963427189899527,0.5799344377592206,0.0,6.437301635742188e-05
290,-0.2570306818141965,-0.028963427189899527,0.6085443990305066,0.0,6.604194641113281e-05
291,-0.24785855788915123,-0.02893693065084957,0.6299851974472404,0.001819908618927002,7.176399230957031e-05
292,-0.23951304258977357,-0.028892851474366488,0.6489243470132351,0.003427475690841675,6.794929504394531e-05
293,-0.23247491539918763,-0.028842528287753133,0.6645216448232532,0.004751384258270264,6.461143493652344e-05
294,-0.2244211359916115,-0.02876897575814663,0.6819145120680332,0.006227701902389526,7.62939453125e-05
295,-0.21532975921374775,-0.028756580007756938,0.6922769322991371,0.0009438935667276382,7.200241088867188e-05
296,-0.2071130141639539,-0.028800721694294262,0.7015190552920103,-0.003768674097955227,7.963180541992188e-05
297,-0.19959640803876577,-0.028885737398954392,0.7098741587251425,-0.008028949610888958,6.437301635742188e-05
298,-0.18962674328243323,-0.029073764568001037,0.7207881677895784,-0.013594013638794422,7.43865966796875e-05
299,-0.18121274943574983,-0.02931672888171999,0.7227436164394021,-0.020870101638138294,6.723403930664062e-05
300,-0.1697328958577784,-0.029803538114137718,0.7254018075764179,-0.030761045403778553,6.914138793945312e-05
301,-0.16203616874666382,-0.030199141769224225,0.7271796483546495,-0.03737626690417528,6.532669067382812e-05
302,-0.15330267443511247,-0.030736450414430738,0.7291914029046893,-0.04486186522990465,6.651878356933594e-05
303,-0.1423712986648411,-0.031404726227997504,0.7132669547572732,-0.04360467195510864,6.747245788574219e-05
304,-0.13419333993228855,-0.031404726227997504,0.701147667132318,0.0,6.270408630371094e-05
305,-0.12590301992081065,-0.031404726227997504,0.6886386973783374,0.0,6.67572021484375e-05
306,-0.1179522900484915,-0.031404726227997504,0.6764255193993449,0.0,6.4849853515625e-05
307,-0.11020342060321053,-0.031404726227997504,0.6665254523977637,0.0,6.389617919921875e-05
308,-0.10055254232269717,-0.031404726227997504,0.6539584053680301,0.0,6.413459777832031e-05
309,-0.09372333339172956,-0.031404726227997504,0.6449413085356355,0.0,6.461143493652344e-05
310,-0.08534643601704861,-0.031404726227997504,0.6336842002347112,0.0,6.628036499023438e-05
311,-0.07660689024593648,-0.031404726227997504,0.6159482421353459,0.0,6.651878356933594e-05
312,-0.06886534645809261,-0.031404726227997504,0.599815052933991,0.0,7.939338684082031e-05
313,-0.0626470218404942,-0.031404726227997504,0.5865634502843022,0.0,6.771087646484375e-05
314,-0.055916994749859006,-0.031404726227997504,0.5718524279072881,0.0,6.890296936035156e-05
315,-0.04683453458383391,-0.0313641188459326,0.5344810029491782,0.00238964706659317,0.00011396408081054688
316,-0.041361688579737654,-0.031322386440753025,0.5109236976131797,0.003895975649356842,8.606910705566406e-05
317,-0.03561907105675188,-0.03125651960896425,0.48487737588584423,0.005561459809541702,7.796287536621094e-05
318,-0.02899930444715948,-0.031145131867453824,0.45271993428468704,0.007617708295583725,7.128715515136719e-05
319,-0.02239892941206989,-0.031145131867453824,0.41322456020861864,0.0,0.00013637542724609375
320,-0.01667303781167684,-0.031145131867453824,0.37552193831652403,0.0,0.00012159347534179688
321,-0.011964394234305509,-0.031145131867453824,0.34142073802649975,0.0,0.00010991096496582031
322,-0.008130123349349594,-0.03111116394828195,0.2993410462513566,0.002651871182024479,7.987022399902344e-05
323,-0.00436055317391193,-0.031023979155064163,0.2497586766257882,0.005776562727987766,8.845329284667969e-05
324,-0.0018003783724271916,-0.03092255759629814,0.20963944029062986,0.00830488558858633,7.82012939453125e-05
325,0.00038929876399529384,-0.030777436836782135,0.16641308180987835,0.011029019951820374,7.510185241699219e-05
326,0.0021673147017742256,-0.030585404351402223,0.11241391859948635,0.012141130864620209,7.152557373046875e-05
327,0.0029784022869707716,-0.030585404351402223,0.07595837861299515,0.0,8.463859558105469e-05
328,0.0033864918975388125,-0.030585404351402223,0.03096667304635048,0.0,7.390975952148438e-05
329,0.003085303615116386,-0.030569657158408647,-0.02012578211724758,0.0010522473603487015,7.128715515136719e-05
330,0.002212680600077954,-0.030569657158408647,-0.0653801504522562,0.0,7.271766662597656e-05
331,0.00047309202765188907,-0.030569657158408647,-0.11615823395550251,0.0,7.152557373046875e-05
332,-0.0017307831640367421,-0.030569657158408647,-0.16222179867327213,0.0,9.989738464355469e-05
333,-0.004021476503929922,-0.030592131334820527,-0.1760939909145236,-0.0017276722937822342,0.00012135505676269531
334,-0.006982433254186571,-0.03065012952748858,-0.19249725248664618,-0.0037705693393945694,0.00014901161193847656
335,-0.009193113911631468,-0.030706568674820245,-0.204050675034523,-0.005209457129240036,0.00011444091796875
336,-0.013149389147274482,-0.030840814777242764,-0.2229722933843732,-0.007565995678305626,0.00010013580322265625
337,-0.013149389147274482,-0.030840814777242764,0.0,0.0,8.20159912109375e-05
338,-0.013149389147274482,-0.030840814777242764,0.0,0.0,7.200241088867188e-05
339,-0.013149389147274482,-0.030840814777242764,0.0,0.0,7.152557373046875e-05
340,-0.013149389147274482,-0.030840814777242764,0.0,0.0,6.794929504394531e-05
341,-0.012950073798881911,-0.030778958289810587,0.011639250442385674,0.003612181171774864,0.00010585784912109375
342,-0.012705013029983059,-0.03070290494773853,0.019977053627371788,0.006199775263667107,8.273124694824219e-05
343,-0.012295804033694901,-0.030575909052338757,0.029428303241729736,0.009132921695709229,7.724761962890625e-05
344,-0.011779462623731307,-0.030412980393608846,0.033519987016916275,0.010577045381069183,7.367134094238281e-05
345,-0.011389228583971844,-0.03028870063573197,0.03637002408504486,0.011582940816879272,7.033348083496094e-05
346,-0.010831777791724173,-0.030109394267935796,0.04006576910614967,0.012887321412563324,7.104873657226562e-05
347,-0.010236236959507261,-0.02991629169378096,0.04368678480386734,0.014165326952934265,6.890296936035156e-05
348,-0.009747269836129613,-0.02991629169378096,0.03658686578273773,0.0,6.794929504394531e-05
349,-0.009319357027339104,-0.02991629169378096,0.028653018176555634,0.0,6.842613220214844e-05
350,-0.009028827072152135,-0.02991629169378096,0.02146127074956894,0.0,6.842613220214844e-05
351,-0.00885013581046068,-0.02991629169378096,0.015226945281028748,0.0,7.700920104980469e-05
352,-0.00885013581046068,-0.02986285439324088,0.0,0.003294609487056732,7.033348083496094e-05
353,-0.00885013581046068,-0.029805013458042096,0.0,0.0054502710700035095,6.747245788574219e-05
354,-0.00885013581046068,-0.029696470467283076,0.0,0.008154146373271942,6.842613220214844e-05
355,-0.008824719225778432,-0.029696470467283076,0.0015436336398124695,0.0,7.748603820800781e-05
356,-0.008791902548083153,-0.029696470467283076,0.0026881322264671326,0.0,8.630752563476562e-05
357,-0.008740161503386412,-0.029696470467283076,0.003924228250980377,0.0,7.319450378417969e-05
358,-0.008664889136998477,-0.029696470467283076,0.005264639854431152,0.0,7.152557373046875e-05
359,-0.008650999400179993,-0.029696470467283076,0.001057501882314682,0.0,7.2479248046875e-05
360,-0.008682400026312598,-0.029696470467283076,-0.0026864614337682724,0.0,6.699562072753906e-05
361,-0.00880080068411071,-0.029696470467283076,-0.007646363228559494,0.0,6.914138793945312e-05
362,-0.00891783686250558,-0.029696470467283076,-0.0110415518283844,0.0,6.723403930664062e-05
363,-0.009118293833744628,-0.029696470467283076,-0.015170738101005554,0.0,7.009506225585938e-05
364,-0.009337303614764592,-0.029696470467283076,-0.018809378147125244,0.0,6.508827209472656e-05
365,-0.0097128188940665,-0.029677916769757173,-0.02375030517578125,0.0011734701693058014,7.176399230957031e-05
366,-0.009999564253800441,-0.029677916769757173,-0.027061566710472107,0.0,6.747245788574219e-05
367,-0.010467231601660965,-0.02965789424662013,-0.028473081067204475,0.0012190351262688637,6.985664367675781e-05
368,-0.010847646144119816,-0.02965789424662013,-0.029578344896435738,0.0,6.699562072753906e-05
369,-0.011210168077331994,-0.02965789424662013,-0.030596571043133736,0.0,7.677078247070312e-05
370,-0.011579761460413396,-0.02965789424662013,-0.031601643189787865,0.0,6.866455078125e-05
371,-0.012155110627946941,-0.02965789424662013,-0.03428897261619568,0.0,8.416175842285156e-05
372,-0.01253715632662944,-0.02965789424662013,-0.0359891252592206,0.0,7.104873657226562e-05
373,-0.013173546117087653,-0.02965789424662013,-0.03862769342958927,0.0,7.152557373046875e-05
374,-0.013173546117087653,-0.02965789424662013,0.0,0.0,0.00016355514526367188
375,-0.013173546117087653,-0.02964267539504739,0.0,0.0010052993893623352,0.00012373924255371094
376,-0.013173546117087653,-0.02964267539504739,0.0,0.0,0.00010347366333007812
377,-0.013231289777261068,-0.02966448966666846,-0.004505608230829239,-0.0017021186649799347,8.749961853027344e-05
378,-0.01337905548363194,-0.02972031226685301,-0.009804228320717812,-0.003703819587826729,8.082389831542969e-05
379,-0.013547650351098728,-0.029784003661229352,-0.014029126614332199,-0.0052998922765254974,7.534027099609375e-05
380,-0.013776740403367072,-0.029870548792086282,-0.018405066803097725,-0.006953025236725807,7.390975952148438e-05
381,-0.014134248005561512,-0.029870548792086282,-0.021910597570240498,0.0,7.390975952148438e-05
382,-0.014390901289493607,-0.029870548792086282,-0.024190060794353485,0.0,7.343292236328125e-05
383,-0.014671293893508741,-0.029870548792086282,-0.026466194540262222,0.0,6.723403930664062e-05
384,-0.01509229051696015,-0.029870548792086282,-0.029529212042689323,0.0,7.200241088867188e-05
385,-0.015458076304841528,-0.029870548792086282,-0.023008650168776512,0.0,6.771087646484375e-05
386,-0.015672220881718157,-0.029870548792086282,-0.018176413141191006,0.0,8.58306884765625e-05
387,-0.01585334955781592,-0.029870548792086282,-0.01196994911879301,0.0,0.00011920928955078125
388,-0.01593607167786537,-0.029870548792086282,-0.007360083982348442,0.0,0.0001087188720703125
389,-0.015917387702864882,-0.029870548792086282,0.0012539606541395187,0.0,0.00014543533325195312
390,-0.015822439857378967,-0.029870548792086282,0.00806235708296299,0.0,0.0001251697540283203
391,-0.015505176468596282,-0.029870548792086282,0.018161581829190254,0.0,9.751319885253906e-05
392,-0.015230101461948253,-0.029789348493123535,0.0169576583430171,0.005005787126719952,8.606910705566406e-05
393,-0.015230101461948253,-0.029682661934254062,0.0,0.008762868121266365,7.724761962890625e-05
394,-0.015246177251398763,-0.029486854380278427,-0.0010923026129603386,0.013304547406733036,0.00010085105895996094
395,-0.015246177251398763,-0.02926341881243788,0.0,0.017291990108788013,7.843971252441406e-05
396,-0.015301694957830847,-0.029017670126833428,-0.004165247082710266,0.018437433056533337,7.677078247070312e-05
397,-0.015392544305715461,-0.028791369443957215,-0.007803440093994141,0.019437936134636402,6.961822509765625e-05
398,-0.015582831213936998,-0.02847672761631559,-0.012543946504592896,0.02074157539755106,7.152557373046875e-05
399,-0.01575081530526745,-0.02847672761631559,-0.015854910016059875,0.0,6.866455078125e-05
400,-0.01602450185135318,-0.0284617281227173,-0.019751958549022675,0.0010825134813785553,7.200241088867188e-05
401,-0.01629414806631324,-0.0284617281227173,-0.02304309606552124,0.0,8.0108642578125e-05
402,-0.016702163617786425,-0.02844421785903828,-0.02725369483232498,0.0011696107685565948,7.748603820800781e-05
403,-0.017022474886307037,-0.02844421785903828,-0.03023342788219452,0.0,6.604194641113281e-05
404,-0.017522752259086616,-0.02844421785903828,-0.033500149846076965,0.0,6.747245788574219e-05
405,-0.01800348302697863,-0.02844421785903828,-0.03638995438814163,0.0,7.081031799316406e-05
406,-0.018486824741478003,-0.02844421785903828,-0.039094455540180206,0.0,7.867813110351562e-05
407,-0.018925548002025394,-0.02844421785903828,-0.04141192138195038,0.0,6.794929504394531e-05
408,-0.01973449009284245,-0.02852265242362151,-0.047763124108314514,-0.004631085321307182,8.20159912109375e-05
409,-0.020283795998883747,-0.028602630463292478,-0.05174405872821808,-0.007533850148320198,7.104873657226562e-05
410,-0.02102729792176028,-0.02874855917037955,-0.05666448175907135,-0.011121658608317375,7.104873657226562e-05
411,-0.02102729792176028,-0.028890944190386403,0.0,-0.008862333372235298,7.224082946777344e-05
412,-0.02102729792176028,-0.028977311817130147,0.0,-0.007167914882302284,6.961822509765625e-05
413,-0.02102729792176028,-0.0290421547005959,0.0,-0.005514299497008324,6.866455078125e-05
414,-0.02102729792176028,-0.029087348343466157,0.0,-0.00387362577021122,6.508827209472656e-05
415,-0.020955313496811456,-0.028934265661532788,0.004772454500198364,0.010149141773581505,6.961822509765625e-05
416,-0.02086821284320184,-0.028719724306677907,0.008152792230248451,0.020081492140889168,8.225440979003906e-05
417,-0.02071014165242513,-0.028305296612813446,0.01223922148346901,0.03208853118121624,7.700920104980469e-05
418,-0.02052445995648622,-0.027804870982719887,0.015927795320749283,0.04292656295001507,6.961822509765625e-05
419,-0.02052445995648622,-0.02672141376836068,0.0,0.06796101108193398,7.152557373046875e-05
420,-0.02052445995648622,-0.025825567226847035,0.0,0.08459111489355564,6.556510925292969e-05
421,-0.02052445995648622,-0.02444366520810437,0.0,0.10521560348570347,6.914138793945312e-05
422,-0.02052445995648622,-0.022516487936092844,0.0,0.12872515432536602,6.866455078125e-05
423,-0.020573583965105113,-0.020258799880677136,-0.0036911023780703545,0.16963920462876558,7.200241088867188e-05
424,-0.020643667615448225,-0.018120221082487342,-0.006625019945204258,0.20216023456305265,6.556510925292969e-05
425,-0.020822843126097057,-0.014056526924847157,-0.011101343668997288,0.251778076402843,6.866455078125e-05
426,-0.020971924214557847,-0.011037696897263638,-0.014045179821550846,0.2844090489670634,7.152557373046875e-05
427,-0.021270128842012737,-0.006720750303776946,-0.022563470527529716,0.32663912046700716,6.961822509765625e-05
428,-0.021619999097963305,-0.0024867622194839623,-0.030064170248806477,0.36382440757006407,6.532669067382812e-05
429,-0.022270552473691918,0.004194028017026952,-0.04043416306376457,0.4152344325557351,8.0108642578125e-05
430,-0.022784435864187547,0.00906922071675309,-0.047418998554348946,0.449862283654511,0.00011920928955078125
431,-0.023745315667986766,0.01792764456077145,-0.05408169515430927,0.49858325254172087,0.000125885009765625
432,-0.02437201903818087,0.02362215456339012,-0.05812494643032551,0.5281495274975896,0.00010800361633300781
433,-0.025114169071787984,0.03027208424504857,-0.06257267482578754,0.5606735413894057,8.702278137207031e-05
434,-0.026090790661054797,0.039979892513830384,-0.06359250843524933,0.6321218842640519,8.130073547363281e-05
435,-0.026090790661054797,0.04800703850652188,0.0,0.686519525013864,7.891654968261719e-05
436,-0.026090790661054797,0.056833687211262474,0.0,0.7418721914291382,7.486343383789062e-05
437,-0.026090790661054797,0.0667655457878189,0.0,0.7996551264077425,6.914138793945312e-05
438,-0.025880529171691258,0.08141291627075486,0.01225985772907734,0.854054057970643,7.295608520507812e-05
439,-0.025670474550687494,0.09081489605212512,0.019831471145153046,0.8876505065709352,6.794929504394531e-05
440,-0.025284945523848634,0.10306444601813536,0.029252612963318825,0.9294536057859659,7.009506225585938e-05
441,-0.02468689391446155,0.11768803106975878,0.039953017607331276,0.9769329968839884,6.723403930664062e-05
442,-0.024181274201445557,0.131124763234713,0.03786666877567768,1.0062983566895127,6.937980651855469e-05
443,-0.023797877309073456,0.1420254202575224,0.0362123791128397,1.0295824836939573,6.628036499023438e-05
444,-0.02322016901792301,0.16042358674271395,0.033519404008984566,1.0674861082807183,0.00011754035949707031
445,-0.02287174165989736,0.1723808720829434,0.03180781938135624,1.091576661914587,0.00016951560974121094
446,-0.0222981985618107,0.1916245117827844,0.0334168765693903,1.1212101317942142,0.00012040138244628906
447,-0.021903782853181397,0.20467245755811825,0.03448900021612644,1.140955075621605,0.00010085105895996094
448,-0.021438868521715282,0.21981957775871552,0.0357095617800951,1.163433751091361,9.1552734375e-05
449,-0.02070047662226715,0.23928921385213964,0.044628510251641273,1.1767475437372923,8.082389831542969e-05
450,-0.020074734577039788,0.25378683691942405,0.05121477507054806,1.1865792144089937,7.176399230957031e-05
451,-0.01925855213139771,0.27043840606805314,0.0587089229375124,1.1977661307901144,7.271766662597656e-05
452,-0.018576314282870765,0.2832139553352133,0.0644180215895176,1.2062884084880352,6.580352783203125e-05
453,-0.017629769503770598,0.301851510122753,0.06057239603251219,1.1926761148497462,7.200241088867188e-05
454,-0.016939702326419726,0.3160089497683791,0.057625411078333855,1.182244723662734,6.461143493652344e-05
455,-0.016066326818057197,0.3350356756333581,0.053616732358932495,1.168055273592472,7.43865966796875e-05
456,-0.015526432472616758,0.3473003769624119,0.051012164913117886,1.1588359316810966,6.771087646484375e-05
457,-0.014889281114255137,0.36215412667248237,0.04849750455468893,1.1306101521477103,6.914138793945312e-05
458,-0.014348453981785969,0.37507854359424964,0.046259756200015545,1.1054925685748458,6.937980651855469e-05
459,-0.013743360381460512,0.39000589736546765,0.04360358230769634,1.0756783718243241,0.00010466575622558594
460,-0.013235409432951206,0.40292708180824355,0.04124640766531229,1.0492202891036868,7.510185241699219e-05
461,-0.01257605782986837,0.42018192777662766,0.03806636016815901,0.9961743904277682,8.940696716308594e-05
462,-0.012144340224226946,0.43173226998215686,0.03585582226514816,0.9593007368966937,7.43865966796875e-05
463,-0.011724283363908627,0.44326041839514607,0.033557696267962456,0.9209660394117236,7.605552673339844e-05
464,-0.011104041487846716,0.45692966898650456,0.03880262188613415,0.8551547108218074,7.534027099609375e-05
465,-0.010655795991976413,0.46553286930047477,0.042281245812773705,0.8115062629804015,7.05718994140625e-05
466,-0.01017112960022959,0.47366659540845624,0.04575681872665882,0.7678960980847478,6.723403930664062e-05
467,-0.009451161912473749,0.4837884475405463,0.050440357998013496,0.709128831513226,7.081031799316406e-05
468,-0.0087579703692795,0.49381356928833786,0.044332465156912804,0.6411479841917753,0.00010061264038085938
469,-0.00828246123687948,0.5008777439052523,0.0396475400775671,0.5890047680586576,0.00010633468627929688
470,-0.00776942271947223,0.5088367596768584,0.03370095230638981,0.5228192461654544,0.00012493133544921875
471,-0.0073793437259299655,0.515213092172448,0.028320608660578728,0.46293602138757706,0.00010704994201660156
472,-0.006807510175706577,0.5222847342426542,0.03305143862962723,0.40873422659933567,0.00010061264038085938
473,-0.00637205288557996,0.5267339145297569,0.03632899560034275,0.37118278816342354,0.00010132789611816406
474,-0.005865804833993016,0.5309478120665325,0.03980649821460247,0.3313405439257622,9.703636169433594e-05
475,-0.005083787580918653,0.5357237518170053,0.04667802434414625,0.28507226798683405,0.00010156631469726562
476,-0.004470858731980609,0.5387226075045202,0.051554364152252674,0.2522382466122508,8.893013000488281e-05
477,-0.0035958638412618704,0.5419096297185393,0.05776698887348175,0.21040657348930836,8.082389831542969e-05
478,-0.002733097192951117,0.5442628493389849,0.06335268914699554,0.1727961916476488,7.2479248046875e-05
479,-0.002733097192951117,0.5463733811701108,0.0,0.14834286458790302,7.176399230957031e-05
480,-0.002733097192951117,0.5481429202155079,0.0,0.12376988120377064,6.651878356933594e-05
481,-0.002733097192951117,0.5494061741666563,0.0,0.10260997153818607,6.747245788574219e-05
482,-0.002733097192951117,0.550369445696069,0.0,0.0825552437454462,6.413459777832031e-05
483,-0.0027590175071874334,0.5513306718437405,-0.0015588551759719849,0.057808417826890945,7.43865966796875e-05
484,-0.0027590175071874334,0.5517763202945403,0.0,0.0420268252491951,6.651878356933594e-05
485,-0.002782336573865063,0.552068951520791,-0.0014785677194595337,0.018554562702775,0.00020766258239746094
486,-0.002782336573865063,0.5521293591540353,0.0,0.0038735950365662575,0.00012564659118652344
487,-0.002782336573865063,0.551969514258662,0.0,-0.01048214640468359,0.00010633468627929688
488,-0.002782336573865063,0.5516743399714215,0.0,-0.02271527610719204,8.869171142578125e-05
489,-0.002782336573865063,0.5512784998002807,0.0,-0.03375501185655594,7.963180541992188e-05
490,-0.002733099497519653,0.5505448534681479,0.002842174842953682,-0.04234920721501112,9.560585021972656e-05
491,-0.002684301002032541,0.5500382264401609,0.004587393254041672,-0.04762641526758671,7.724761962890625e-05
492,-0.0025957957150293254,0.5493274419461216,0.006741330027580261,-0.05413950979709625,7.486343383789062e-05
493,-0.002399985552934636,0.5484269288216095,0.012453370727598667,-0.05727191921323538,7.43865966796875e-05
494,-0.0021915725133376807,0.5476915430274043,0.016926412470638752,-0.05972487758845091,6.771087646484375e-05
495,-0.0019419855314384282,0.5469608900771492,0.021202756091952324,-0.0620699692517519,7.128715515136719e-05
496,-0.0016772214377991368,0.5462824073149661,0.02504343632608652,-0.06417614873498678,6.365776062011719e-05
497,-0.0011798666569542426,0.5452965108151777,0.03182050958275795,-0.06307716388255358,6.937980651855469e-05
498,-0.0007875101516414684,0.5452965108151777,0.03648352716118097,0.0,0.0001087188720703125
499,-0.00022071370555454273,0.5452965108151777,0.04229423403739929,0.0,0.00011110305786132812
500,0.00034683493894061,0.5452965108151777,0.04747744370251894,0.0,0.00015473365783691406
501,0.0012000163515595297,0.5453189166398733,0.05283871851861477,0.0013876240700483322,0.00010824203491210938
502,0.0018762039180819645,0.5453476208999337,0.05679201055318117,0.0024108290672302246,8.821487426757812e-05
503,0.002870698069138422,0.5454082570974368,0.06210855860263109,0.0037868767976760864,8.940696716308594e-05
504,0.003578109712056632,0.5454082570974368,0.06568448338657618,0.0,9.942054748535156e-05
505,0.003578109712056632,0.5453616741262342,0.0,-0.003568967804312706,8.082389831542969e-05
506,0.003578109712056632,0.5452463846828688,0.0,-0.007675904780626297,8.440017700195312e-05
507,0.003578109712056632,0.5451045317510501,0.0,-0.011153537780046463,7.557868957519531e-05
508,0.003578109712056632,0.5449164732524787,0.0,-0.014660963788628578,7.2479248046875e-05
509,0.003578109712056632,0.5445838127798437,0.0,-0.02229592762887478,7.367134094238281e-05
510,0.003578109712056632,0.5442793190327686,0.0,-0.027883920818567276,6.67572021484375e-05
511,0.003578109712056632,0.5438292075952624,0.0,-0.03455042280256748,7.2479248046875e-05
512,0.003559067957891182,0.5433023324753736,-0.0016363821923732758,-0.04527781717479229,7.200241088867188e-05
513,0.0034973019580244458,0.5423469618235397,-0.0038768313825130463,-0.05996520631015301,7.414817810058594e-05
514,0.0034405631988934093,0.5416095609401501,-0.0053642503917217255,-0.0697160642594099,6.580352783203125e-05
515,0.0033579219451012055,0.5406610521759441,-0.007019776850938797,-0.0805689599364996,6.961822509765625e-05
516,0.0032305491268009856,0.5391621831906404,-0.008333312347531319,-0.09806286450475454,6.890296936035156e-05
517,0.003121525448971374,0.5378610700349815,-0.009336786344647408,-0.11142731364816427,6.580352783203125e-05
518,0.002998384345469729,0.536374668003557,-0.010358413681387901,-0.12503353226929903,6.699562072753906e-05
519,0.0028559856002290385,0.5346391707335811,-0.011429132893681526,-0.13929356541484594,7.843971252441406e-05
520,0.0027075459968992632,0.532139862177291,-0.009837736375629902,-0.16564001888036728,6.937980651855469e-05
521,0.00261246628935341,0.5301166763123186,-0.008682819083333015,-0.18476031627506018,8.177757263183594e-05
522,0.0025322706103192427,0.5279617415178648,-0.00756471510976553,-0.2032711487263441,6.914138793945312e-05
523,0.0024521289427503756,0.5250434410581781,-0.006201817654073238,-0.22583467327058315,7.343292236328125e-05
524,0.0024521289427503756,0.5211600927684272,0.0,-0.26012430153787136,6.771087646484375e-05
525,0.0024521289427503756,0.5175591743948758,0.0,-0.288766348734498,6.985664367675781e-05
526,0.0024521289427503756,0.5142517269227032,0.0,-0.31303457356989384,6.031990051269531e-05
527,0.0024521289427503756,0.5102412353334995,0.0,-0.3401181008666754,7.390975952148438e-05
528,0.002515928931082767,0.5044762880708142,0.004176758229732513,-0.3774105850607157,6.961822509765625e-05
529,0.0025949608032316274,0.5000292940503148,0.00718461349606514,-0.40426643565297127,6.771087646484375e-05
530,0.002701560792567337,0.49547960517546064,0.010077143087983131,-0.4300925927236676,6.318092346191406e-05
531,0.002886134350005287,0.48926542237422654,0.013748137280344963,-0.4628693265840411,6.794929504394531e-05
532,0.0031217175429587574,0.48231903683678357,0.01657898537814617,-0.48884652089327574,6.604194641113281e-05
533,0.0033680938278044525,0.47572461009423983,0.019142992794513702,-0.5123750595375896,6.747245788574219e-05
534,0.003592844455806876,0.47010098430521596,0.021250027231872082,-0.5317101990804076,6.318092346191406e-05
535,0.003870382729846966,0.46359333081059995,0.02359350398182869,-0.5532150445505977,6.794929504394531e-05
536,0.004292433183232802,0.45472525109964557,0.027648266404867172,-0.5809424640610814,6.794929504394531e-05
537,0.004652510577727753,0.44767531877430256,0.03075789287686348,-0.6022068215534091,8.20159912109375e-05
538,0.005068664506866938,0.44003422527676794,0.03400830179452896,-0.6244338825345039,6.914138793945312e-05
539,0.0055630761078733215,0.4314880014990434,0.0375094972550869,-0.6483758809044957,7.295608520507812e-05
540,0.0061753431985325236,0.421872423783447,0.04276635870337486,-0.671640289016068,7.104873657226562e-05
541,0.006670085021990513,0.41456819965069314,0.046659717336297035,-0.6888704719021916,6.699562072753906e-05
542,0.00722386687604315,0.4068457067452089,0.05067257396876812,-0.706629496999085,0.000148773193359375
543,0.00815671326601164,0.3947828830657403,0.05671234428882599,-0.7333586933091283,0.0001232624053955078
544,0.008955475657025591,0.38385662176470303,0.05435897409915924,-0.7435757638886571,0.00011038780212402344
545,0.009743202324493883,0.37241722073123773,0.0519295409321785,-0.7541230591014028,7.867813110351562e-05
546,0.010394397089621643,0.36244473535219934,0.049836854450404644,-0.7632083809003234,0.00010514259338378906
547,0.010906403863032432,0.35424759570986697,0.04813322704285383,-0.7706046169623733,7.557868957519531e-05
548,0.011639614170341206,0.34298358290079345,0.050460364669561386,-0.7752021327614784,7.581710815429688e-05
549,0.01224901213217966,0.33391245301650296,0.05232558771967888,-0.7788870856165886,6.794929504394531e-05
550,0.01309048450974104,0.32187456960266636,0.05478549189865589,-0.7837468963116407,6.723403930664062e-05
